time_stamp,index_no,City_long,City_lat,long,lat,name,city,humidity,temperature,voc,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pressure,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2024-01-31 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-02 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-03 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-04 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-06 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,41.676375404530745,96.5663430420712,57.03554307116105,8.536763754045309,,,10.717766990291262,,11.184692556634305,11.330679611650485,,,900.7629126213592,8.54957928802589,10.730970873786408,11.336116504854369,42.74110032362459,42.711974110032365,1587.1970226537217,452.77508090614884,55.36511326860841,2.881844660194175,0.8852103559870549,0.46537216828478967,8.883559870550162,11.19705501618123,11.982977346278316,8.865113268608415,11.974724919093852,44.226537216828476,44.200647249190936,1730.5484789644013,492.5158252427185,60.024627831715215,3.021812297734628,1.1062783171521036,0.5147249190938512
2024-02-08 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,57.57513661202186,83.25,71.47549593495935,10.414139344262294,,,13.759726775956285,,14.570013661202186,14.639234972677595,,,900.5106830601093,10.444754098360656,13.788265027322405,14.65493169398907,52.96994535519126,52.89890710382514,1844.9303278688524,530.4736338797815,76.04821038251366,4.792418032786886,1.2939617486338797,0.6323497267759562,11.034262295081968,14.606871584699453,15.754535519125684,10.99103825136612,15.740054644808742,55.217213114754095,55.13251366120219,1995.8184972677593,573.969412568306,81.94852459016393,5.422964480874317,1.6083060109289617,0.6856557377049181
2024-02-09 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,49.27012278308322,88.42291950886766,85.79787682333874,9.390354706684857,,,12.25731241473397,,12.966180081855388,12.985361527967259,,,901.0415688949522,9.39912687585266,12.279208731241473,12.989658935879946,47.33151432469304,47.282401091405184,1695.0011459754435,486.83811732605733,68.41197817189632,3.9018690313778994,1.0611323328785813,0.5224965893587995,9.970231923601638,12.989304229195088,13.887094133697135,9.954788540245566,13.882387448840383,49.24829467939973,49.18826739427012,1836.1341473397,528.3475170532059,73.98540245566167,4.223465211459755,1.27075034106412,0.553956343792633
2024-02-10 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,46.6844262295082,89.12978142076503,90.14022727272727,8.36707650273224,,,10.568142076502733,,11.123032786885247,11.176912568306012,,,902.3087295081967,8.367554644808743,10.568497267759563,11.176912568306012,42.14754098360656,42.14617486338798,1529.4634836065575,437.5460655737705,55.32322404371585,2.9515710382513665,0.8955874316939891,0.46711748633879785,8.765450819672132,11.12379781420765,11.946092896174864,8.76448087431694,11.946092896174864,43.862021857923494,43.85928961748634,1641.6737021857923,470.8573770491803,60.12426229508197,3.3196448087431696,1.1582377049180328,0.5509016393442623
2024-02-11 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,44.345628415300546,89.74590163934427,93.0566935483871,7.043620218579235,,,8.793469945355191,,9.269890710382514,9.347609289617486,,,902.686762295082,7.044672131147541,8.794112021857924,9.347609289617486,35.80464480874317,35.80327868852459,1327.4531284153004,377.54366120218583,44.65901639344263,2.50301912568306,0.8172814207650273,0.4182650273224044,7.326844262295082,9.270136612021858,10.01665300546448,7.324904371584699,10.01665300546448,37.59426229508197,37.59426229508197,1422.1495218579234,405.78147540983605,49.93042349726776,2.9251639344262292,1.0517896174863388,0.5007650273224044
2024-02-12 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,45.814207650273225,89.69945355191257,90.5333009708738,8.13863387978142,,,10.91561475409836,,11.383060109289618,12.013838797814207,,,902.1456830601093,8.631051912568307,11.50096994535519,12.197923497267759,40.14344262295082,38.88661202185792,1598.9631420765027,456.1539890710382,62.83784153005465,4.449658469945355,1.036775956284153,0.49107923497267764,8.996120218579234,12.033032786885247,12.93450819672131,8.416830601092895,12.708360655737705,41.71857923497268,40.35245901639344,1697.5190710382512,486.9164480874317,67.97443989071039,4.844699453551913,1.2598907103825137,0.5273087431693989
2024-02-13 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,58.23907103825137,84.57377049180327,86.3755501618123,6.541967213114755,,,8.897281420765028,,9.349877049180327,10.078374316939891,,,902.6532786885246,7.407991803278688,9.766598360655736,10.454043715846995,32.21857923497268,30.833333333333332,1357.111762295082,389.52867486338795,52.504972677595624,3.8619262295081964,1.0238524590163935,0.5003005464480875,7.801502732240437,10.314234972677594,11.196502732240438,6.838510928961749,10.74101092896175,33.77732240437158,32.35382513661202,1446.4805601092896,416.5960928961749,57.709863387978146,4.251420765027322,1.2321174863387978,0.5435245901639344
2024-02-14 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,63.18852459016394,83.37158469945355,100.41009771986971,7.764153005464481,,,10.562950819672132,,11.042131147540983,11.821229508196721,,,901.9606420765026,8.345983606557377,11.120491803278687,11.977472677595628,37.986338797814206,36.65983606557377,1508.9111338797813,434.0700683060109,60.63247267759563,4.797950819672131,1.2765710382513662,0.6272814207650274,8.767909836065574,11.666516393442622,12.774877049180327,8.101926229508196,12.576707650273223,39.54234972677595,38.068306010928964,1611.6897404371584,463.2738934426229,65.23987704918032,5.201994535519126,1.5606010928961747,0.6328142076502733
